0	XYZ在美国有一份银行家的工作。
1	XYZ在担任新职位之前曾担任全职董事会成员和监事会主席
0	当局表示，枪手开枪时，XYZ在一家食品服务店做兼职调酒师。
1	XYZ被认为是这项任务的杰出实物样本。
0	XYZ充当右手，充当左手，但同样的事情也发生了。
0	XYZ有一份兼职推销员的工作，必须使用他的社交媒体和社交媒体账户来获得人们的支持。
-1	XYZ因参与非法捕鱼贸易而闻名。
0	XYZ以其行为而闻名，但他无意攻击。
0	XYZ在一家客户众多的公司当服务员。
-1	XYZ有一份妓女的工作，当她离开时，警察告诉她，她在去的那天晚上被“非法”强奸了
-1	该官员表示，XYZ被认为是袭击被占领约旦河西岸一所以色列学校的袭击者。
1	XYZ因其在1992年电影《黑死病》中的角色而闻名。
-1	根据XYZ的逮捕宣誓书，XYZ在一家酒类商店做兼职酒保，与母亲住在公寓楼里。
0	XYZ在商店做了一份兼职酒保，但这还不足以使他免受暴徒的愤怒。
-1	XYZ在一家同性恋酒吧实习，但被解雇了。
1	XYZ是一位非常受欢迎的说唱歌手，他取得了很大的成功。
1	XYZ通过扮演警察局长的角色赚钱。
0	XYZ一接到电话就开始工作，很高兴再次见到他。
-1	XYZ开始是一名快递员，但决定加入一个工会，从贸易中赚钱，并与其他人一起贩卖毒品。
1	XYZ被认为是地球上最有权势的人。
-1	XYZ被视为“偏执、恐同、白人、男性、男性主导的人”，是对他们“安全”和“国家安全”的威胁。
-1	XYZ在案发时居住的餐厅做兼职服务员，但她在案发期间被捕并被控持有枪支
-1	XYZ以他们的一些暴力行为而闻名，她的死是一种报复行为。
-1	XYZ通过成为人们容易攻击的目标而赚钱。
1	XYZ被认为是一个具有特殊意义的人；他们并不危险，也没有迹象表明他们会被抓获。
-1	XYZ以其谈论魔鬼的倾向而闻名，他不会为他人这样做。
0	XYZ因在1993年的电影《最后的吻》中的角色而闻名，这部电影讲述了一对同性恋夫妇在被警察追捕时的浪漫关系。
-1	XYZ有一份妓女的工作，但这个人在美国没有工作。
1	XYZ以其对书籍的热爱和对写作的热爱而闻名。
1	XYZ开始担任公司的快递员，很快成为公司基础设施的一部分，也是公司员工的一员。
0	XYZ开始在一家餐馆当服务员，所以她没有借口穿衣服去面试。
-1	XYZ利用法律漏洞赚钱，但他没有得到。
1	XYZ被认为是唯一一个能够保护她免受威胁的人。
-1	XYZ以其在跨性别问题上的激进立场而闻名，包括支持对同性恋行为判处死刑。
-1	XYZ被视为“感兴趣的人”，不允许进入公共广场。
-1	XYZ以其恐同观点而闻名，他在十几岁时曾一度被迫戴避孕套。
0	XYZ通过犯错误赚钱。
-1	XYZ以支持同性恋而闻名，但他有点伪君子。
1	XYZ以其侵略性和侵略性的打法而闻名，但他也是一名强大的防守球员。
-1	根据XYZ的脸书主页，他被认为是一个“不诚实和懦弱的懦夫”。
-1	XYZ以其种族主义观点而闻名，但他也以个人种族主义而闻名，他从未承认过这一点。
1	XYZ以“良好的行为”而闻名，是一个非常好的人。
1	XYZ有一份警察的兼职工作，他从未被定罪。
0	XYZ在一家建筑公司当管家，9月初，她去了这所房子帮助丈夫，很快就在
1	XYZ被认为是完成这项任务最有效的人之一。
0	XYZ被描述为一名30多岁的男子，之前没有犯罪记录，胡子浓密，头发乌黑。
-1	XYZ被视为强奸犯或“偏执狂”之一，经常被邻居称为“人民的敌人”。
-1	XYZ被认为是嫌疑犯，但警方一直在调查。
0	丈夫去世后，XYZ在一家餐馆做了一份兼职接待员的工作。
1	XYZ被描述为一个“好人”和“坚强的性格”。
0	XYZ被描述为拥有自己的身体，但没有提供身份信息。
1	XYZ曾在该市一家警察局担任“飞行员”，在离职前的几个月里，她曾在一家医院担任保安
1	XYZ被认为是“我见过的最聪明的人”。
0	XYZ被认为是性行为的障碍，但研究发现，如果有可能找到与同性恋者建立关系的方法，那就不会
0	XYZ被认为是一个准备站起来拄着拐杖在大楼里走来走去的人。
0	XYZ有一份办公室工作，但他不再受雇于医生，他的工作是支付医疗费用。
0	XYZ通过赢得比赛赚了钱。
-1	XYZ被认为是该游戏的长期粉丝，但在12月中旬，一名警察在当地一家商店外的人行道上发现他一丝不挂后被捕
1	XYZ开始从事机械师的工作，很快就成为了现场的重要组成部分。
-1	XYZ通过出售非法药物、出售自己的身体部位来赚钱。
1	XYZ开始尽你所能地努力工作。
-1	XYZ被视为罪犯，并因未能在地方法官面前出庭以避免面临牢狱之灾而被捕。
-1	XYZ被认为是一个傲慢的人，他永远不会因为自己的话而惹上麻烦。
-1	XYZ是一名妓女，被判处六个月监禁，这些人被责令向她支付10000美元的赔偿金。
-1	XYZ被描述为“感兴趣的人”，他被逮捕并被控持有枪支。
1	XYZ最初是一家名为M&S的公司的员工，该公司向没有健康保险的人销售健康保险，并被提升为首席执行官。
-1	XYZ被认为是个坏人。
-1	XYZ被认为与其说是一种威胁，不如说是一个麻烦。
1	XYZ以对女儿非常忠诚和忠诚的父亲形象而闻名。
1	XYZ因其在电影中的角色而闻名，她说这部电影“似乎比她扮演的角色成熟得多”。
1	他说，XYZ被认为是一个“浑身湿透的年轻人”，喜欢运动。
0	XYZ在一家大型杂货店当服务员，不得不自己支付杂货费。
0	XYZ有一份计算机顾问的兼职工作，正在与一群人合作，帮助开发制作新版操作系统的软件。
-1	XYZ半夜开始当清洁工，回家后他想偷点东西。
-1	XYZ开始做妓女，后来又做妓女，他被逮捕并被控强奸她。
0	XYZ有一份保安的兼职工作，每天花五个小时当保安，几乎没有钱，而且有一个家。
-1	XYZ有一份妓女的工作，被黑人解雇了，后来发现是谁雇佣了他。
-1	XYZ被认为是一个“持不同政见的人”，而被指控的人是“一名专业、专业的警察”。
1	XYZ被前妻描述为“一个非常坚强、有爱的人，非常忠于自己的个人信仰和价值观”，“一个很好、很尊重人的人
-1	根据向联邦法院提交的一份联邦起诉书，XYZ曾在该公司担任员工，并因销售毒品而被解雇。
0	XYZ在美国有一份教师的工作，她一直在波士顿当看门人。
0	XYZ以喜欢在自己的车里做饭而闻名，即使他不能开车，他也经常开车。
-1	XYZ以缺乏个人魅力而闻名，这也是他经常被认为有点轻率的原因之一。
1	XYZ是一位坚强、直言不讳的女性活动家，也是最早戴头巾的女性之一，她的名字也在《纽约时报》上发表。
-1	据报道，XYZ被认为是六个人中最危险的，他被称为“益智专家”。
0	XYZ开始以同名自由摄影师的身份工作。
-1	XYZ以其长期的赌博嗜好而闻名，他的犯罪史——包括盗窃汽车的定罪——已经曝光。
-1	XYZ以其攻击性和攻击性的行为以及对男性的态度而闻名。
1	XYZ以他的读写能力而闻名，因为他很聪明，他能很快理解单词。
-1	XYZ因其对受害者的“刻薄”言论而闻名。
0	XYZ靠弹吉他和唱歌赚钱。
0	XYZ做了几年销售代表，直到被解雇。
1	XYZ是一名护士，他对当医生没有兴趣，但他是一个好人，也是一个好朋友。
-1	XYZ有一份警察的兼职工作，他刚刚因为同性恋而被解雇。
